method,trainer_step,actor/pg_loss,actor/final_loss,actor/ppo_kl,actor/grad_norm,actor/pg_clipfrac,actor/lr,perf/total_num_tokens,sample/model_version/mean,final_loss_rolling_mean_11
Fixed tau=0.1,116,0.04302559164352715,0.04302559103816748,0.00017566649621585383,10.552048683166504,0.006235675513744354,1e-06,191262.0,114.0,0.027045023159995518
Fixed tau=0.1,117,0.018455397354305854,0.018455397287782813,0.0012427790102914774,6.336844444274902,0.00252883553704513,1e-06,295973.0,115.0,0.024605201675475672
Fixed tau=0.1,118,0.012555078685383907,0.012555078649812559,-2.528826977747182e-05,7.766592979431152,0.0023584642137090364,1e-06,363169.0,117.0,0.025762493218952152
Fixed tau=0.1,119,0.00878357685128735,0.008783576777204871,0.0007438184825745834,4.8593010902404785,0.002831852232868021,1e-06,442539.0,117.0,0.02684446007324539
Fixed tau=0.1,120,0.028975419447912525,0.028975419234484434,0.0007127865301299607,7.908280849456787,0.0023988051107153296,1e-06,230745.0,118.0,0.027173575149913275
Fixed tau=0.1,121,0.012959571403270174,0.012959571361231307,-0.00048115042874188576,7.022116661071777,0.00477900594058964,1e-06,347561.0,120.0,0.02742200307605267
Fixed tau=0.1,122,0.01615315741219092,0.016153157426742837,0.0019917770009669766,6.080208778381348,0.004983136881492101,1e-06,301404.0,120.0,0.024906597636986504
Fixed tau=0.1,123,0.036373678827658296,0.03637367906048894,6.6703469201456755e-06,9.556129455566406,0.0025024729402503,1e-06,163930.0,122.0,0.02464863241527722
Fixed tau=0.1,124,0.044087857619160786,0.044087857473641634,0.001593419960954634,13.053277015686035,0.006343558867229149,1e-06,155015.0,122.015625,0.027525751408327116
Fixed tau=0.1,125,0.03837559832027182,0.038375598611310124,0.0011814807003247552,6.651888370513916,0.003501160113955848,1e-06,167117.0,123.0,0.029721156644518486
Fixed tau=0.1,126,0.04189710662467405,0.04189710691571236,-0.0005167304807400797,9.182706832885742,0.003278170435805805,1e-06,151777.0,124.0,0.028606456623211585
Fixed tau=0.1,127,0.015356131286049882,0.015356131208439669,0.0006799334910283505,9.331275939941406,0.0052889562988032894,1e-06,360264.0,126.0,0.028626885194909954
Fixed tau=0.1,128,0.015617779878084548,0.015617779848980717,-0.00045630948523012194,8.00814151763916,0.0023310304968617857,1e-06,314450.0,126.0,0.03044459241121358
Fixed tau=0.1,129,0.04420338817872107,0.0442033875733614,0.0015558168131974525,8.163141250610352,0.006135436031036079,1e-06,211464.0,127.0,0.028295179057221675
Fixed tau=0.1,130,0.03293303423561156,0.03293303437530994,5.002903053537011e-05,10.774246215820312,0.002445878623984754,1e-06,202244.0,129.0,0.026727763862635756
Fixed tau=0.1,131,0.0167137191844328,0.01671371900010854,0.0005657488482029294,6.947936534881592,0.00338504312094301,1e-06,217095.0,129.0,0.02433737337904206
Fixed tau=0.1,132,0.013184285715396982,0.013184285649913363,0.00015281200285244267,9.056005477905273,0.005628339044051245,1e-06,334779.0,130.0,0.023620498495108565
Fixed tau=0.1,133,0.036147937085479497,0.03614793680608273,0.0007824429107131436,11.170084953308105,0.0030721933580935,1e-06,176003.0,132.0,0.026292625279916368
Fixed tau=0.1,134,0.012730132291886144,0.012730132166577986,0.00037136100460581173,6.11619758605957,0.0034399891479147803,1e-06,379609.0,132.0,0.02667610634243645
Fixed tau=0.1,135,0.026846290527222056,0.02684629033319652,-0.00010774930645614707,8.03634262084961,0.001484940992668271,1e-06,215019.0,134.0,0.024910138360715938
Fixed tau=0.1,136,0.012081303306331392,0.012081303291779477,9.67122832662426e-05,6.189461708068848,0.0036899088881909847,1e-06,341539.0,134.0,0.02321953741516751
Fixed tau=0.1,137,0.03401148319244385,0.03401148319244385,0.000533461539680502,7.937835693359375,0.0052478615893051025,1e-06,186922.0,135.0,0.023209773719010642
Fixed tau=0.1,138,0.04474952584132552,0.04474952584132552,0.0011373872566764476,8.8311128616333,0.003783185558859259,1e-06,156301.0,137.0,0.024692788908307214
Fixed tau=0.1,139,0.0198360715949093,0.019836071536701638,0.0008958551925388747,6.926597595214844,0.003987078132922761,1e-06,304706.0,137.0,0.025109391119549584
Fixed tau=0.1,140,0.024777739701676182,0.02477773977443576,0.00011558009268242131,7.967033863067627,0.002689239045139402,1e-06,235932.0,138.0,0.02587770371337342
Fixed tau=0.1,141,0.014336424026017388,0.014336423974277245,-0.00031355925057141576,6.657167911529541,0.003031840030517843,1e-06,350356.0,140.0,0.02664240374716004
Fixed tau=0.1,142,0.016606318255071528,0.01660631834238302,0.0007438548586833349,17.03221893310547,0.0044122607505414635,1e-06,317247.0,140.0,0.0286626655536118
Fixed tau=0.1,143,0.029497452825307847,0.029497452732175588,0.0003131476791168097,9.867795944213867,0.005048205517232418,1e-06,176513.0,141.0,0.0266415717375043
Fixed tau=0.1,144,0.04073056112974882,0.04073056112974882,0.0007887829997343943,8.966399192810059,0.0018823463469743729,1e-06,161492.0,143.0,0.02582487295874495
Fixed tau=0.1,145,0.02118157086494778,0.021181570698640177,0.0009523890205725495,7.329806804656982,0.005836813394645495,1e-06,270696.0,143.0,0.02599411490362499
Fixed tau=0.1,146,0.03525799053022638,0.03525799070484936,-5.7093060604529455e-05,9.975149154663086,0.0031409460643772036,1e-06,167554.0,144.0,0.025210621631750533
Fixed tau=0.1,147,0.03430418292991817,0.034304183162748816,-0.0001570921915117651,9.363130569458008,0.002923161676153541,1e-06,198465.0,146.0,0.026555727691285367
Fixed tau=0.1,148,0.01177945114159229,0.01177945121526136,0.0003196051247869036,5.444125652313232,0.0035754779673879966,1e-06,321139.0,146.0,0.02863063575030166
Fixed tau=0.1,149,0.03576583927497268,0.03576583927497268,0.0008771853936195839,6.674281120300293,0.0057284456270281225,1e-06,167016.0,147.0,0.02680549517146239
Fixed tau=0.1,150,0.02169773306619997,0.02169773293038209,0.00011193686320135991,7.084778308868408,0.001632548150761674,1e-06,226805.0,149.0,0.026269004939709996
Fixed tau=0.1,151,0.016159313965715683,0.016159313783816742,4.0768874157492974e-05,5.285196304321289,0.003435719816479832,1e-06,320002.0,149.0,0.025784436479724292
Fixed tau=0.1,152,0.029132590163499117,0.029132590629160404,-0.000547844875836745,7.514510154724121,0.0046269319020211695,1e-06,211164.0,150.0,0.02357073491705406
Fixed tau=0.1,153,0.039430306933354586,0.03943030699156225,0.0004104047166038072,7.31483793258667,0.004586804687278345,1e-06,151624.0,152.0,0.022356560033105932
Fixed tau=0.1,154,0.00942090637949554,0.009420906364943625,0.0012496767952446437,5.111058235168457,0.0036765491952084834,1e-06,345959.0,152.0,0.023262627566558867
Fixed tau=0.1,155,0.03482916851062327,0.03482916858047247,0.0007041525008389726,8.01438045501709,0.005248242081142962,1e-06,179188.0,153.0,0.020506921541874643
Fixed tau=0.1,156,0.0158513176055359,0.015851317638797418,3.058561404551645e-05,6.875870704650879,0.003642158715852669,1e-06,283983.0,155.0,0.020732093807109865
Fixed tau=0.1,157,0.010907273550401442,0.010907273515476846,0.0005041987416916527,5.98264741897583,0.002171556151006371,1e-06,396667.0,155.0,0.020486086191379448
Fixed tau=0.1,158,0.020948259462602436,0.020948259439319373,0.0009205816782923648,5.300310134887695,0.001968981372192502,1e-06,209289.0,156.0,0.01898054750461544
Fixed tau=0.1,159,0.02174619452562183,0.02174619408324361,0.0003853876725770533,5.748557090759277,0.001872506970539689,1e-06,183337.0,158.0,0.01835056469939723
Fixed tau=0.1,160,0.005453073039164606,0.0054530730034462686,-2.582146529758492e-05,5.215036869049072,0.0024666410701518707,1e-06,445372.0,158.0,0.019234523070038406
Fixed tau=0.1,161,0.02417462782468647,0.024174627847969532,0.0007276770600583404,6.86477518081665,0.0038468782091513275,1e-06,183444.0,159.0,0.018398321770040513
Fixed tau=0.1,162,0.013453230112645542,0.013453230010782136,0.0004936617442581337,5.216464042663574,0.002019173640292138,1e-06,310923.0,161.0,0.019345347003670233
Fixed tau=0.1,163,0.012571665214454696,0.012571665074756311,-8.266310728686222e-05,7.507030010223389,0.0025539274327456953,1e-06,413148.0,161.0,0.020777838067117475
Fixed tau=0.1,164,0.032500496265129186,0.03250049613416195,0.0005167816689208848,9.309196472167969,0.0033557241840753704,1e-06,171604.0,162.0,0.01961965658166737
Fixed tau=0.1,165,0.019144448536583997,0.01914444844199655,0.00022041766957651512,6.429860591888428,0.0028143206145614386,1e-06,223707.0,164.0,0.018955451540458704
Fixed tau=0.1,166,0.02563095425721258,0.025630954280495645,0.0006679902244286495,9.668929100036621,0.001489297393709421,1e-06,204774.0,164.0,0.019948312882532272
Fixed tau=0.1,167,0.026268595441554982,0.02626859520872434,0.0007486164298218986,7.519941329956055,0.0032618670569111905,1e-06,221380.0,165.0,0.018845067514405452
Fixed tau=0.1,168,0.026664675446227193,0.02666467521339655,0.0007401976195978932,7.070662021636963,0.0011277924058958888,1e-06,207167.0,167.0,0.019773384494006577
Fixed tau=0.1,169,0.008208263116830494,0.008208263099368196,0.0014147934030916075,6.03516960144043,0.0016025877092033624,1e-06,425530.0,167.0,0.020580222692818242
