diagnostics_step,model_version,source,diagnostics_top_k,row_count,trajectory_count,complete_step,success_count,success_denominator,success_rate,timeout_rate,lost_rate,mean_env_rounds,valid_action_rate,response_tokens_total,mean_response_tokens,student_entropy_topk_mean,teacher_entropy_topk_mean,entropy_teacher_minus_student,student_surprisal_mean,teacher_surprisal_mean,surprisal_teacher_minus_student,sampled_forward_kl_mean,sampled_forward_kl_token_weighted,sampled_forward_kl_sum_mean_per_trajectory,sampled_reverse_kl_mean,sampled_reverse_kl_token_weighted,student_topk_mass_mean,teacher_topk_mass_mean,topk_mass_student_minus_teacher,rollout_success_rate_from_log,rollout_timeout_rate_from_log,rollout_rounds_mean_from_log,rollout_wait_explore_step_sec,rollout_run_execution_mean_sec,rollout_task_execution_mean_sec,experience_pipeline_total_sec
59,86,train,16,179,16,True,10,16,0.625,0.375,0.0,16.0625,0.9217877094972067,10992.0,61.40782122905028,0.09498032197053238,0.11966335195295472,0.024683029982422333,0.0964859503099197,0.2612970640842749,0.1648111137743552,0.1648111137743552,0.1712226695115442,117.62997395443088,0.1648111137743552,0.1712226695115442,0.9999647514458025,0.9999240791035863,4.067234221627469e-05,0.625,,16.0625,114.49596953392029,48.28178711235523,48.29670386016369,0.552311897277832
60,88,train,16,198,16,True,10,16,0.625,0.375,0.0,16.0625,0.6868686868686869,12763.0,64.45959595959596,0.07931195985002931,0.10564284351108756,0.02633088366105825,0.0819402620354092,0.2294581574860642,0.14751789545065502,0.14751789545065522,0.14439441992431043,115.1816238433734,0.14751789545065522,0.14439441992431043,0.9999574841855827,0.9999176621332104,3.982205237229586e-05,0.625,,16.0625,92.08356237411499,40.25037460029125,40.265256121754646,0.5292630195617676
61,89,train,16,157,16,True,11,16,0.6875,0.3125,0.0,13.25,0.7261146496815286,10281.0,65.48407643312102,0.10536272397095321,0.13573734146457572,0.03037461749362251,0.10315091964001658,0.28244203919911526,0.17929111955909868,0.1792911195590988,0.178769989595822,114.87089143966537,0.1792911195590988,0.178769989595822,0.9998940048320055,0.9998057661339237,8.823869808183282e-05,0.6875,,13.25,91.36748909950256,34.66543607413769,34.679145112633705,0.426607608795166
62,91,train,16,175,16,True,11,16,0.6875,0.3125,0.0,14.875,0.92,10526.0,60.14857142857143,0.08782647757103287,0.11289163413983021,0.025065156568797334,0.08809934015000215,0.24453166467566306,0.15643232452566092,0.1564323245256608,0.1564423372581907,102.91950262373224,0.1564323245256608,0.1564423372581907,0.9999671812464201,0.9999115262764672,5.565496995296737e-05,0.6875,,14.875,112.68598675727844,43.91669911146164,43.931054681539536,0.504197359085083
63,92,train,16,158,16,True,13,16,0.8125,0.1875,0.0,12.0625,0.9493670886075949,9594.0,60.721518987341774,0.0868987024904838,0.1124963025408024,0.025597600050318595,0.08792504413096562,0.26231291126692213,0.1743878671359565,0.17438786713595644,0.18097346084174268,108.51621145722996,0.17438786713595644,0.18097346084174268,0.9999476029438127,0.9998459687945657,0.00010163414924702074,0.8125,,12.0625,97.07471704483032,32.54548358917236,32.5578536093235,0.4220435619354248
64,94,train,16,188,16,True,8,16,0.5,0.5,0.0,18.0,0.8085106382978723,11283.0,60.015957446808514,0.1141896074209434,0.1509639214618706,0.036774314040927195,0.11422933153772902,0.30838485674368915,0.19415552520596013,0.19415552520596027,0.20341097485339416,143.44287682942797,0.19415552520596027,0.20341097485339416,0.9999055595327984,0.9997887243117217,0.0001168352210766388,0.5,,18.0,109.48873686790466,51.565508499741554,51.58193166553974,0.5493936538696289
65,95,train,16,212,16,True,10,16,0.625,0.375,0.0,16.3125,0.7594339622641509,14198.0,66.97169811320755,0.10489474070792763,0.13158587826500917,0.026691137557081537,0.10526875762495978,0.29059977639296697,0.18533101876800717,0.1853310187680074,0.1879793000709322,166.80813140044353,0.1853310187680074,0.1879793000709322,0.9999252956694283,0.9998672621378925,5.803353153588375e-05,0.625,,16.3125,113.2959201335907,45.14998218417168,45.16569010913372,0.5082950592041016
66,97,train,16,184,16,True,12,16,0.75,0.25,0.0,14.25,0.7445652173913043,11095.0,60.29891304347826,0.09144579328107309,0.11326028419215162,0.021814490911078524,0.09256327300040428,0.24500159019110088,0.15243831719069662,0.15243831719069664,0.15612471346734944,108.26273099501515,0.15243831719069664,0.15612471346734944,0.9999624721411841,0.9998930698555893,6.940228559471073e-05,0.75,,14.25,94.98404955863953,39.39120289683342,39.405265256762505,0.48107409477233887
67,98,train,16,194,16,True,10,16,0.625,0.375,0.0,15.625,0.8144329896907216,12261.0,63.20103092783505,0.1030924180256308,0.13280728762225305,0.029714869596622256,0.10508075106673898,0.2991442609224785,0.1940635098557395,0.19406350985573964,0.19820920681004112,151.89019279361975,0.19406350985573964,0.19820920681004112,0.9999363191568064,0.9998654298274857,7.088932932064473e-05,0.625,,15.625,97.98937773704529,43.47143191099167,43.4865809828043,0.4981207847595215
68,100,train,16,156,16,True,11,16,0.6875,0.3125,0.0,13.875,0.9166666666666666,9235.0,59.19871794871795,0.08570114485494192,0.11760491716679188,0.03190377231184996,0.08359335353345092,0.23319718016502103,0.14960382663157012,0.1496038266315702,0.15545963094595808,89.72935573662014,0.1496038266315702,0.15545963094595808,0.9999611022204095,0.9999079057971826,5.3196423226875567e-05,0.6875,,13.875,88.77035069465637,35.96713501214981,35.98121386766434,0.5673127174377441
69,100,train,16,213,16,True,9,16,0.5625,0.4375,0.0,18.0,0.7230046948356808,12307.0,57.779342723004696,0.09284803007246072,0.11534506912387038,0.022497039051409665,0.09093858168759765,0.23156189724130521,0.14062331555370755,0.1406233155537076,0.1443290965857941,111.01613698008543,0.1406233155537076,0.1443290965857941,0.9999236375855638,0.9998797868644381,4.385072112567112e-05,0.5625,,18.0,107.29174256324768,45.94872149825096,45.965420573949814,0.5501079559326172
70,102,train,16,211,16,True,12,16,0.75,0.25,0.0,16.0625,0.7914691943127962,13535.0,64.14691943127963,0.10769950518160924,0.13478194730849796,0.02708244212688872,0.11123622082052112,0.31795923121473063,0.2067230103942095,0.20672301039420946,0.2096783994331742,177.37482102050083,0.20672301039420946,0.2096783994331742,0.9999304168963765,0.9998484721517622,8.194474461431511e-05,0.75,,16.0625,84.76145315170288,41.96870297193527,41.983825489878654,0.7448482513427734
71,103,train,16,129,16,True,14,16,0.875,0.125,0.0,9.6875,0.813953488372093,7768.0,60.21705426356589,0.09356124792763282,0.11224033033062747,0.01867908240299465,0.09244344735501771,0.25823374500694474,0.16579029765192704,0.16579029765192696,0.16533980650583072,80.27247605858079,0.16579029765192696,0.16533980650583072,0.9999610214604951,0.9999210855298479,3.99359306472169e-05,0.875,,9.6875,66.65599346160889,23.34787106513977,23.35871694982052,0.40770554542541504
72,105,train,16,179,16,True,9,16,0.5625,0.4375,0.0,17.0625,0.7541899441340782,10937.0,61.100558659217874,0.10633285888129784,0.14050008518731463,0.03416722630601679,0.10646988111250422,0.2938352031601662,0.187365322047662,0.18736532204766215,0.18814009499064235,128.60551368204096,0.18736532204766215,0.18814009499064235,0.999958909450724,0.9998668860120851,9.202343863889961e-05,0.5625,,17.0625,115.90893912315369,51.11808577179909,51.13400790095329,0.5584897994995117
73,106,train,16,210,16,True,8,16,0.5,0.5,0.0,19.1875,0.8095238095238095,12517.0,59.60476190476191,0.08304023680290143,0.11133382935100598,0.028293592548104554,0.08346960184374308,0.2200004278208095,0.13653082597706642,0.13653082597706642,0.1399715804822529,109.50151705602245,0.13653082597706642,0.1399715804822529,0.9999555556867001,0.9998781046153216,7.745107137857588e-05,0.5,,19.1875,117.00432205200195,59.23372745513916,59.25132900476456,0.7875840663909912
74,108,train,16,163,16,True,12,16,0.75,0.25,0.0,13.0625,0.901840490797546,9385.0,57.576687116564415,0.10139761445530622,0.12803320846996338,0.026635594014657163,0.09762759114818688,0.2762462249682947,0.17861863382010784,0.17861863382010784,0.18614691248322132,109.18679835343954,0.17861863382010784,0.18614691248322132,0.9999422469683608,0.999868887640569,7.335932779173326e-05,0.75,,13.0625,64.74970316886902,30.296953961253166,30.310365706682205,0.5184800624847412
75,109,train,16,206,16,True,9,16,0.5625,0.4375,0.0,18.5,0.7281553398058253,12336.0,59.883495145631066,0.09464702897632692,0.12425968742189346,0.029612658445566542,0.10058304977361364,0.24895044566108998,0.14836739588747633,0.14836739588747638,0.1528616950348466,117.85636687186667,0.14836739588747638,0.1528616950348466,0.9998162296020202,0.999835280075853,-1.9050473832771253e-05,0.5625,,18.5,121.00478458404541,55.84148716926575,55.8585467338562,0.5843284130096436
76,111,train,16,235,16,True,7,16,0.4375,0.5625,0.0,21.0625,0.7106382978723405,14677.0,62.45531914893617,0.10385114432894807,0.13860704326245693,0.03475589893350886,0.10372480954008016,0.2681755255134452,0.16445071597336502,0.16445071597336502,0.1664278838108174,152.66637816821049,0.16445071597336502,0.1664278838108174,0.9999222938229166,0.9997876190804885,0.00013467474242812028,0.4375,,21.0625,130.00217032432556,68.38669872283936,68.40530586242676,0.703446626663208
77,112,train,16,246,16,True,7,16,0.4375,0.5625,0.0,20.125,0.6178861788617886,15801.0,64.23170731707317,0.09416431927229284,0.12440142291765065,0.03023710364535781,0.0918508923838978,0.25642033839786843,0.1645694460139706,0.16456944601397075,0.16980198709160535,167.6900748771535,0.16456944601397075,0.16980198709160535,0.9999433309687628,0.999830177756721,0.00011315321204175,0.4375,,20.125,119.10231971740723,62.3799382597208,62.39801023900509,0.5894088745117188
78,114,train,16,172,16,True,11,16,0.6875,0.3125,0.0,14.4375,0.7151162790697675,10815.0,62.877906976744185,0.0765216652478277,0.09830675551812697,0.021785090270299262,0.07814112882098406,0.19765443530069657,0.1195133064797125,0.11951330647971248,0.12347781768993414,83.46328739478982,0.11951330647971248,0.12347781768993414,0.9999534215709283,0.9999207635633853,3.265800754292947e-05,0.6875,,14.4375,91.4801299571991,38.08594137430191,38.1001338660717,0.4816606044769287
79,115,train,16,212,16,True,10,16,0.625,0.375,0.0,17.6875,0.7783018867924528,12770.0,60.235849056603776,0.09555022848062558,0.12422000712462684,0.028669778644001262,0.09549462313981609,0.24841562887310015,0.15292100573328404,0.15292100573328418,0.15649372172365097,124.90155165068894,0.15292100573328418,0.15649372172365097,0.9999649299526394,0.9999083308292078,5.6599123431588794e-05,0.625,,17.6875,114.59008407592773,55.14839522540569,55.164836168289185,0.5494880676269531
80,116,train,16,165,16,True,12,16,0.75,0.25,0.0,12.25,0.793939393939394,10765.0,65.24242424242425,0.09732566726730182,0.12169609169940969,0.024370424432107865,0.09102359380912713,0.2655741762184496,0.17455058240932247,0.17455058240932259,0.17157370305557024,115.43693208707579,0.17455058240932259,0.17157370305557024,0.9999652886607888,0.9999021220410611,6.316661972771698e-05,0.75,,12.25,85.25787925720215,28.462037041783333,28.474609285593033,0.42946386337280273
81,118,train,16,195,16,True,8,16,0.5,0.5,0.0,18.125,0.8153846153846154,11238.0,57.63076923076923,0.08880561517244026,0.1168447752878442,0.028039160115403944,0.08789596171316065,0.24753805825636976,0.1596420965432091,0.15964209654320904,0.1575174144549929,110.63629397782557,0.15964209654320904,0.1575174144549929,0.9999563291064419,0.9999011354585883,5.519364785366854e-05,0.5,,18.125,134.10630750656128,54.608140617609024,54.62459570169449,0.7441432476043701
82,119,train,16,163,16,True,12,16,0.75,0.25,0.0,13.75,0.8895705521472392,9195.0,56.41104294478528,0.09318810801285926,0.11804375806582845,0.02485565005296919,0.09821989005411823,0.24827893056655723,0.150059040512439,0.1500590405124389,0.15211326630065,87.41759272715481,0.1500590405124389,0.15211326630065,0.9999602912718231,0.9998819146344397,7.837663738341494e-05,0.75,,13.75,90.6171293258667,35.8431431055069,35.85743473470211,0.5383353233337402
83,121,train,16,154,16,True,13,16,0.8125,0.1875,0.0,12.3125,0.8246753246753247,9400.0,61.03896103896104,0.08618873385107563,0.11271611502625059,0.02652738117517496,0.08742552884049457,0.21148679995079336,0.1240612711102988,0.1240612711102987,0.12147644063357693,71.36740887222648,0.1240612711102987,0.12147644063357693,0.9999762529632138,0.9999447324474993,3.152051571453374e-05,0.8125,,12.3125,83.66967296600342,29.57229632139206,29.58480191230774,0.44119930267333984
84,122,train,16,180,16,True,10,16,0.625,0.375,0.0,15.5625,0.7777777777777778,11415.0,63.416666666666664,0.09494683864146766,0.12910492610880334,0.034158087467335674,0.09561198791757917,0.24034089179899953,0.14472890388142035,0.1447289038814203,0.1462693461960701,104.35403667675874,0.1447289038814203,0.1462693461960701,0.9999381062257657,0.9998516906573517,8.641556841404441e-05,0.625,,15.5625,92.98890113830566,41.14693780243397,41.16159914433956,0.5194363594055176
85,124,train,16,191,16,True,9,16,0.5625,0.4375,0.0,16.9375,0.8219895287958116,11659.0,61.04188481675393,0.09532555428144615,0.12926683198046976,0.03394127769902361,0.09672990016040277,0.2551903872092065,0.15846048704880372,0.15846048704880372,0.16366130157359965,119.2579446904124,0.15846048704880372,0.16366130157359965,0.9999527331921495,0.9998772347004254,7.549849172405754e-05,0.5625,,16.9375,109.68108654022217,49.79109488427639,49.80735296010971,0.5435507297515869
86,125,train,16,196,16,True,11,16,0.6875,0.3125,0.0,14.4375,0.6785714285714286,11303.0,57.66836734693877,0.0733346018850764,0.09961730312698816,0.02628270124191176,0.0710929700567693,0.1956576156937019,0.1245646456369326,0.12456464563693259,0.1291645661824096,91.24669322248592,0.12456464563693259,0.1291645661824096,0.9999669854195696,0.9999077733781805,5.921204138914504e-05,0.6875,,14.4375,79.3646137714386,32.69935888051987,32.71323451399803,0.46385908126831055
87,127,train,16,170,16,True,11,16,0.6875,0.3125,0.0,14.3125,0.8529411764705882,10346.0,60.858823529411765,0.09391150001558925,0.12275868698087958,0.02884718696529033,0.095891543770912,0.2577647418429758,0.16187319807206382,0.1618731980720638,0.16675960388294575,107.83092886080982,0.1618731980720638,0.16675960388294575,0.9999631189973475,0.9998688106203218,9.430837702562034e-05,0.6875,,14.3125,88.47634196281433,34.69353371858597,34.70741009712219,0.44698286056518555
88,128,train,16,200,16,True,9,16,0.5625,0.4375,0.0,16.5,0.725,12357.0,61.785,0.08117415515013766,0.11234110918599688,0.031166954035859215,0.07986664603716576,0.22376759162264875,0.143900945585483,0.1439009455854829,0.14275701550862238,110.25302754000299,0.1439009455854829,0.14275701550862238,0.9999587807020869,0.9999107767822548,4.8003919832062536e-05,0.5625,,16.5,88.07803392410278,43.31238427758217,43.32762202620506,0.5079772472381592
89,130,train,16,176,16,True,12,16,0.75,0.25,0.0,13.75,0.8806818181818182,10460.0,59.43181818181818,0.0902366219142229,0.12153577915664293,0.031299157242420036,0.08601804781485943,0.2433147949010041,0.15729674708614466,0.15729674708614474,0.16239194611306365,106.16373477141543,0.15729674708614474,0.16239194611306365,0.9999526190581759,0.9999010657871577,5.155327101824536e-05,0.75,,13.75,87.98911881446838,36.29586996138096,36.3092502951622,0.48223090171813965
90,131,train,16,202,16,True,9,16,0.5625,0.4375,0.0,17.125,0.7029702970297029,13138.0,65.03960396039604,0.07940143740664689,0.11154284697642898,0.03214140956978209,0.08233320163439099,0.23036769661494055,0.14803449498054955,0.14803449498054966,0.14903893392827636,122.37959462185592,0.14803449498054966,0.14903893392827636,0.9999355208044293,0.999877651496183,5.786930824625003e-05,0.5625,,17.125,92.97900247573853,46.44765621423721,46.463574424386024,0.5128459930419922
91,132,train,16,173,16,True,12,16,0.75,0.25,0.0,13.75,0.8439306358381503,9877.0,57.092485549132945,0.06944085489767543,0.09467418667618971,0.02523333177851428,0.07083861363278082,0.18402090250008143,0.11318228886730061,0.11318228886730058,0.11934215398142534,73.6714034296586,0.11318228886730058,0.11934215398142534,0.9999713822123969,0.9999094614202426,6.19207921542797e-05,0.75,,13.75,86.87303256988525,35.1639501452446,35.17753718793392,0.4443998336791992
92,134,train,16,159,16,True,10,16,0.625,0.375,0.0,15.125,0.8679245283018868,9698.0,60.9937106918239,0.08168758909125513,0.1128277304896876,0.031140141398432464,0.07935562566636667,0.20960697150647764,0.13025134584011097,0.130251345840111,0.1253696458092062,75.98967656610512,0.130251345840111,0.1253696458092062,0.9999686919754172,0.9999080179812389,6.067399417830632e-05,0.625,,15.125,110.88139295578003,41.74963554739952,41.76408503949642,0.5232217311859131
93,135,train,16,191,16,True,9,16,0.5625,0.4375,0.0,18.0625,0.7853403141361257,11510.0,60.261780104712045,0.08605791676475184,0.11912475337997995,0.03306683661522811,0.0857655661278884,0.23363382851709785,0.14786826238920947,0.14786826238920953,0.1500372128692772,107.93302000783632,0.14786826238920953,0.1500372128692772,0.9999523894585634,0.9998819068197049,7.048263885844896e-05,0.5625,,18.0625,123.91050910949707,54.75200778245926,54.76881904900074,0.855787992477417
94,137,train,16,156,16,True,13,16,0.8125,0.1875,0.0,11.9375,0.9038461538461539,9682.0,62.06410256410256,0.09341848880329244,0.12125986540972455,0.027841376606432114,0.09538229743693528,0.23768282383143016,0.14230052639449486,0.142300526394495,0.1426990726925975,86.350776363108,0.142300526394495,0.1426990726925975,0.9999619266588619,0.9999194009505522,4.2525708309648635e-05,0.8125,,11.9375,93.66418361663818,32.680479511618614,32.69305168092251,0.4385240077972412
95,138,train,16,192,16,True,11,16,0.6875,0.3125,0.0,15.1875,0.8177083333333334,10446.0,54.40625,0.08601247530354551,0.11490767697397204,0.02889520167042653,0.08779164526359184,0.2257425297410003,0.13795088447740844,0.13795088447740855,0.14084983439257148,91.95733562905008,0.13795088447740855,0.14084983439257148,0.99995409415929,0.9999105005888803,4.359357040972789e-05,0.6875,,15.1875,111.3998498916626,41.53062501549721,41.54568490386009,0.7111506462097168
96,140,train,16,147,16,True,13,16,0.8125,0.1875,0.0,11.5625,0.9523809523809523,8793.0,59.816326530612244,0.09914488671328113,0.11776344017263232,0.018618553459351192,0.09784898155598587,0.24773643872192136,0.1498874571659355,0.1498874571659356,0.15150614642119167,83.26209659259614,0.1498874571659356,0.15150614642119167,0.999967310536976,0.9999145858779994,5.272465897654399e-05,0.8125,,11.5625,87.67727589607239,29.61776912212372,29.630155757069588,0.5580534934997559
97,141,train,16,215,16,True,9,16,0.5625,0.4375,0.0,17.5,0.786046511627907,12541.0,58.330232558139535,0.09733001765519514,0.1305593605106142,0.033229342855419064,0.09856617832235703,0.24516058696132098,0.14659440863896395,0.1465944086389641,0.14800740907608903,116.01005732645211,0.1465944086389641,0.14800740907608903,0.9999216476555892,0.9998208839867043,0.00010076366888489563,0.5625,,17.5,111.20172715187073,50.54363937675953,50.55971121788025,0.5646483898162842
98,143,train,16,200,16,True,10,16,0.625,0.375,0.0,16.25,0.925,11700.0,58.5,0.08699908400062811,0.11179596595508066,0.02479688195445255,0.08588336200629695,0.23241847260781826,0.1465351106015213,0.14653511060152127,0.14942984388390507,109.27057334010561,0.14653511060152127,0.14942984388390507,0.9999573110421727,0.9998859820437471,7.132899842554608e-05,0.625,,16.25,113.08801198005676,46.72609616816044,46.741210490465164,0.5359282493591309
99,144,train,16,201,16,True,9,16,0.5625,0.4375,0.0,17.3125,0.900497512437811,12569.0,62.53233830845771,0.1128781743244032,0.13677027340433545,0.023892099079932255,0.11559038014558412,0.2774251868914224,0.1618348067458383,0.16183480674583844,0.16581806579724742,130.26045431285024,0.16183480674583844,0.16581806579724742,0.9999425753520886,0.9998468631517311,9.571220035753392e-05,0.5625,,17.3125,96.18513226509094,46.604886278510094,46.62090612947941,0.5184895992279053
100,146,train,16,170,16,True,13,16,0.8125,0.1875,0.0,11.875,0.8529411764705882,10157.0,59.747058823529414,0.08186505121357374,0.10125037964014688,0.019385328426573145,0.08295589839215353,0.2099043121217252,0.12694841372957166,0.1269484137295716,0.12846813492702938,81.55317790336484,0.1269484137295716,0.12846813492702938,0.9999615972225095,0.9999199821941958,4.16150283137906e-05,0.8125,,11.875,69.05032992362976,26.734521716833115,26.746874034404755,0.37721824645996094
101,147,train,16,159,16,True,12,16,0.75,0.25,0.0,13.1875,0.9056603773584906,9391.0,59.062893081761004,0.09722958344863206,0.11753041112085236,0.0203008276722203,0.09334202549293875,0.2493427563109166,0.15600073081797783,0.15600073081797766,0.16190615490654245,95.02879379545877,0.15600073081797766,0.16190615490654245,0.9999497073609013,0.999923936627115,2.5770733786290023e-05,0.75,,13.1875,88.57064008712769,35.306609347462654,35.319984808564186,0.5802593231201172
102,149,train,16,208,16,True,10,16,0.625,0.375,0.0,16.5625,0.8269230769230769,12814.0,61.60576923076923,0.07036634698608554,0.09337219597818845,0.02300584899210291,0.06909615392467977,0.19613863479766594,0.12704248087298617,0.12704248087298625,0.12856632520421837,102.96555569792835,0.12704248087298625,0.12856632520421837,0.999973587408395,0.9999412389417247,3.234846667032887e-05,0.625,,16.5625,93.17558288574219,42.570630729198456,42.58642479777336,0.5206413269042969
103,150,train,16,172,16,True,11,16,0.6875,0.3125,0.0,14.5,0.7965116279069767,11257.0,65.44767441860465,0.09158631585428967,0.1261063215796017,0.034520005725312025,0.09674322269933365,0.24435686865925257,0.14761364595991894,0.14761364595991885,0.1515182680046102,106.60257143299366,0.14761364595991885,0.1515182680046102,0.9999611059943586,0.9998998462790509,6.125971530768215e-05,0.6875,,14.5,83.36591100692749,35.623225927352905,35.637401193380356,0.48787426948547363
104,152,train,16,157,16,True,13,16,0.8125,0.1875,0.0,12.1875,0.89171974522293,9125.0,58.12101910828026,0.09123456922484266,0.12937248550975428,0.038137916284911616,0.09033766669056549,0.2285463188668079,0.1382086521762424,0.13820865217624215,0.14210694592688283,81.04536759892534,0.13820865217624215,0.14210694592688283,0.9999567570906097,0.9998622090700219,9.454802058783685e-05,0.8125,,12.1875,113.60443353652954,34.42713609337807,34.43999773263931,0.4461934566497803
105,153,train,16,186,16,True,12,16,0.75,0.25,0.0,14.3125,0.8655913978494624,11191.0,60.166666666666664,0.08464308673545376,0.11199277146488665,0.027349684729432888,0.08787597617187716,0.2128588725422113,0.12498289637033415,0.12498289637033418,0.13106962314965673,91.67500954173802,0.12498289637033418,0.13106962314965673,0.9999602130903172,0.9998992701903298,6.09428999874817e-05,0.75,,14.3125,92.47965383529663,36.96414631605148,36.97833141684532,0.4741702079772949
106,155,train,16,152,16,True,13,16,0.8125,0.1875,0.0,11.375,0.8026315789473685,8942.0,58.828947368421055,0.08869401755009865,0.11746620576537706,0.02877218821527841,0.08587525916783699,0.24060868479058145,0.15473342562274445,0.15473342562274447,0.16113841094487338,90.05622941681614,0.15473342562274447,0.16113841094487338,0.999959872771422,0.9998908023809349,6.907039048709152e-05,0.8125,,11.375,107.10228705406189,31.014957413077354,31.02702245116234,0.39843058586120605
107,156,train,16,174,16,True,11,16,0.6875,0.3125,0.0,14.125,0.8390804597701149,10023.0,57.60344827586207,0.07758846740961736,0.10689440440694083,0.029305936997323465,0.07849318836643987,0.21131177048681118,0.13281858212037131,0.13281858212037131,0.14116698348491033,88.4322922168285,0.13281858212037131,0.14116698348491033,0.9999501868041135,0.9998481743095325,0.00010201249458097195,0.6875,,14.125,87.57654476165771,34.548583537340164,34.562630623579025,0.7912909984588623
108,158,train,16,194,16,True,11,16,0.6875,0.3125,0.0,16.0,0.8402061855670103,11223.0,57.850515463917525,0.0804221002459826,0.11180149662065174,0.03137939637466913,0.08220030570999123,0.2149282319283865,0.13272792621839527,0.13272792621839524,0.14311823281263059,100.38849542850956,0.13272792621839524,0.14311823281263059,0.9999710558000072,0.9999103922348557,6.066356515155302e-05,0.6875,,16.0,84.8661994934082,43.346602723002434,43.36252200603485,0.5516338348388672
109,159,train,16,233,16,True,7,16,0.4375,0.5625,0.0,20.3125,0.6523605150214592,13072.0,56.103004291845494,0.08294400711628504,0.11533309568090841,0.03238908856462337,0.07991960207950317,0.2131702951155055,0.13325069303600234,0.1332506930360024,0.1379649042163837,112.71732674478547,0.1332506930360024,0.1379649042163837,0.9999584940203109,0.9998903952472469,6.809877306401813e-05,0.4375,,20.3125,142.81334829330444,68.65140672028065,68.6696244776249,1.0008196830749512
110,161,train,16,204,16,True,10,16,0.625,0.375,0.0,16.5625,0.8529411764705882,11841.0,58.044117647058826,0.07250744617063956,0.10205165543740392,0.029544209266764362,0.0720241216007652,0.191992523467037,0.11996840186627179,0.11996840186627164,0.12320538938719326,91.17968848335968,0.11996840186627164,0.12320538938719326,0.9999563439947695,0.9998816910161347,7.465297863484821e-05,0.625,,16.5625,85.96099996566772,41.90014722943306,41.91605068743229,0.586296796798706
111,162,train,16,189,16,True,9,16,0.5625,0.4375,0.0,17.9375,0.8571428571428571,11966.0,63.31216931216931,0.08913422360644259,0.12534540619249138,0.03621118258604879,0.08883977494315065,0.2289448131330594,0.14010503818990874,0.14010503818990877,0.16099647013200657,120.40523509997433,0.14010503818990877,0.16099647013200657,0.9999293990472169,0.999836405479113,9.299356810388293e-05,0.5625,,17.9375,111.09954786300659,52.7007277905941,52.71719293296337,0.5369973182678223
112,164,train,16,219,16,True,8,16,0.5,0.5,0.0,18.625,0.7214611872146118,11924.0,54.44748858447488,0.10031015550180601,0.14446789733554707,0.04415774183374106,0.09905876946520174,0.33668433960197386,0.2376255701367721,0.23762557013677213,0.2255935188454047,168.12356991953797,0.23762557013677213,0.2255935188454047,0.9999629330255759,0.9998168698869738,0.00014606313860210385,0.5,,18.625,110.58262991905212,49.95437639951706,49.971289828419685,0.5643854141235352
113,165,train,16,228,16,True,6,16,0.375,0.625,0.0,21.3125,0.7412280701754386,13746.0,60.28947368421053,0.07350439973165585,0.10550602973353129,0.03200163000187545,0.0731409320809688,0.20180756202341651,0.1286666299424477,0.12866662994244754,0.13083720993926665,112.40551798907244,0.12866662994244754,0.13083720993926665,0.9999596827449196,0.9998806622841306,7.902046078900327e-05,0.375,,21.3125,118.0897445678711,65.89276996254921,65.91208498179913,0.6860404014587402
114,167,train,16,185,16,True,9,16,0.5625,0.4375,0.0,16.5625,0.772972972972973,11214.0,60.616216216216216,0.07571848551877464,0.10746651395847384,0.031748028439699205,0.07845549833251068,0.21038720701719232,0.13193170868468163,0.13193170868468176,0.1367619359547895,95.8530218623131,0.13193170868468176,0.1367619359547895,0.9999761959129276,0.9999051242812338,7.107163169384201e-05,0.5625,,16.5625,105.78474688529968,45.99071353673935,46.006067246198654,0.5370073318481445
115,168,train,16,179,16,True,10,16,0.625,0.375,0.0,16.375,0.8212290502793296,10772.0,60.17877094972067,0.06940324798261903,0.09313598188941907,0.023732733906800044,0.06686982053636127,0.17683142471356106,0.10996160417719979,0.10996160417719966,0.10896623963116227,73.36152083167995,0.10996160417719966,0.10896623963116227,0.9999701248023333,0.9999371233115679,3.300149076534975e-05,0.625,,16.375,89.86858677864075,43.624135598540306,43.63935886323452,0.5504245758056641
116,170,train,16,192,16,True,9,16,0.5625,0.4375,0.0,17.5625,0.8229166666666666,10937.0,56.963541666666664,0.0924662480757348,0.12551853810757937,0.03305229003184458,0.09496928664936838,0.2370904874387945,0.1421212007894261,0.142121200789426,0.15435493395616737,105.51124454241265,0.142121200789426,0.15435493395616737,0.9999509109340076,0.999863140569698,8.777036430951402e-05,0.5625,,17.5625,110.68722987174988,49.27329523861408,49.2897829413414,0.6203417778015137
117,171,train,16,182,16,True,10,16,0.625,0.375,0.0,15.6875,0.9395604395604396,9845.0,54.09340659340659,0.07742849157220764,0.10674316849204575,0.029314676919838106,0.08574050957261273,0.19848625052515326,0.11274574095254053,0.11274574095254047,0.11570149115802537,71.19257377817254,0.11274574095254047,0.11570149115802537,0.9999735893460726,0.9998903202447116,8.326910136102761e-05,0.625,,15.6875,91.97830033302307,41.35106612741947,41.36627450585365,0.4823188781738281
118,173,train,16,125,16,True,14,16,0.875,0.125,0.0,9.375,0.984,7870.0,62.96,0.08944543105279981,0.11987486143712875,0.030429430384328937,0.09056240829512037,0.22497945863045302,0.13441705033533263,0.13441705033533263,0.13296997011846332,65.40460405201915,0.13441705033533263,0.13296997011846332,0.9999818748972422,0.999896725004496,8.514989274621687e-05,0.875,,9.375,78.96553778648376,24.059978380799294,24.070972740650177,0.6197371482849121
